,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
409,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
410,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
411,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
412,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
413,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
414,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
415,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
416,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
417,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
418,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
419,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
420,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
421,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
422,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
423,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
424,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
425,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
426,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
427,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
428,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
429,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
430,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
431,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
432,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
433,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
434,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
435,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
436,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
437,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
438,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
439,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
440,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
441,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
442,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
443,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
444,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
445,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
446,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
447,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
448,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
449,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
450,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
451,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
452,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
453,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
454,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
455,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
456,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
457,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
458,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
459,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
460,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
461,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
462,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
463,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
464,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
465,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
466,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
467,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
468,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
469,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
470,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
471,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
472,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
473,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
474,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
475,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
476,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
477,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
478,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
479,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
480,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
481,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
482,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
483,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
484,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
485,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
486,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
487,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
488,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
489,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
490,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
491,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
492,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
493,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
494,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
495,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
496,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
497,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
498,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
499,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
500,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
501,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
502,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
503,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
504,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
505,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
506,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
507,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
508,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
509,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
510,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
511,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
512,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
513,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
514,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
515,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
516,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
517,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
518,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
519,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
520,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
521,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
522,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
523,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
524,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
525,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
526,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
527,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
528,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
529,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
530,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
531,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
532,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
533,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
534,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
535,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
536,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
537,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
538,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
539,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
540,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
541,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
542,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
543,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
544,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
545,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
546,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
547,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
548,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
549,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
550,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
551,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
552,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
553,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
554,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
555,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
556,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
557,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
558,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
559,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
560,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
561,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
562,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
563,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
564,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
565,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
566,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
567,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
568,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
569,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
570,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
571,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
572,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
573,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
574,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
575,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
576,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
577,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
578,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
579,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
580,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
581,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
582,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
583,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
584,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
585,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
586,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
587,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
588,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
589,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
590,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
591,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
592,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
593,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
594,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
595,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
596,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
597,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
598,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
599,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
600,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
601,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
602,Paris,90,FR,1546916400,93,48.86,2.35,282.15,3.6
